State,CensusPop,Area,TotalVotes,RepVotes,RepCandidate,DemVotes,ThirdVotes,OtherVotes,DemCandidate,ThirdCandidate
California,3010232,ORANGE,1122664,582332,"Romney, W. Mitt",512440,14132,13760,"Obama, Barack H.","Johnson, Gary E."
California,348432,PLACER,171322,99921,"Romney, W. Mitt",66818,2307,2276,"Obama, Barack H.","Johnson, Gary E."
California,20007,PLUMAS,10047,5721,"Romney, W. Mitt",4026,128,172,"Obama, Barack H.","Johnson, Gary E."
California,2189641,RIVERSIDE,661907,318127,"Romney, W. Mitt",329063,6223,8494,"Obama, Barack H.","Johnson, Gary E."
California,1418788,SACRAMENTO,516809,202514,"Romney, W. Mitt",300503,6134,7658,"Obama, Barack H.","Johnson, Gary E."
California,55269,SAN BENITO,19044,7343,"Romney, W. Mitt",11276,164,261,"Obama, Barack H.","Johnson, Gary E."
California,2035210,SAN BERNARDINO,581517,262358,"Romney, W. Mitt",305109,5883,8167,"Obama, Barack H.","Johnson, Gary E."
California,3095313,SAN DIEGO,1192282,536726,"Romney, W. Mitt",626957,14656,13943,"Obama, Barack H.","Johnson, Gary E."
California,805235,SAN FRANCISCO,361209,47076,"Romney, W. Mitt",301723,4096,8314,"Obama, Barack H.","Johnson, Gary E."
California,685306,SAN JOAQUIN,204697,86071,"Romney, W. Mitt",114121,1839,2666,"Obama, Barack H.","Johnson, Gary E."
California,269637,SAN LUIS OBISPO,125638,59967,"Romney, W. Mitt",61258,1776,2637,"Obama, Barack H.","Johnson, Gary E."
California,718451,SAN MATEO,285720,72756,"Romney, W. Mitt",206085,2926,3953,"Obama, Barack H.","Johnson, Gary E."
California,423895,SANTA BARBARA,163320,64606,"Romney, W. Mitt",94129,2063,2522,"Obama, Barack H.","Johnson, Gary E."
California,1781642,SANTA CLARA,643091,174843,"Romney, W. Mitt",450818,7889,9541,"Obama, Barack H.","Johnson, Gary E."
California,262382,SANTA CRUZ,120095,24047,"Romney, W. Mitt",90805,1971,3272,"Obama, Barack H.","Johnson, Gary E."
California,177223,SHASTA,76335,48067,"Romney, W. Mitt",25819,926,1523,"Obama, Barack H.","Johnson, Gary E."
California,3240,SIERRA,1795,1056,"Romney, W. Mitt",653,19,67,"Obama, Barack H.","Johnson, Gary E."
California,44900,SISKIYOU,19910,11077,"Romney, W. Mitt",8046,242,545,"Obama, Barack H.","Johnson, Gary E."
California,413344,SOLANO,152444,52092,"Romney, W. Mitt",96783,1445,2124,"Obama, Barack H.","Johnson, Gary E."
California,483878,SONOMA,216508,54784,"Romney, W. Mitt",153942,2754,5028,"Obama, Barack H.","Johnson, Gary E."
California,514453,STANISLAUS,155369,73459,"Romney, W. Mitt",77724,1499,2687,"Obama, Barack H.","Johnson, Gary E."
California,94737,SUTTER,31026,18122,"Romney, W. Mitt",12192,298,414,"Obama, Barack H.","Johnson, Gary E."
California,63463,TEHAMA,22977,14235,"Romney, W. Mitt",7934,244,564,"Obama, Barack H.","Johnson, Gary E."
California,13786,TRINITY,5674,2716,"Romney, W. Mitt",2674,89,195,"Obama, Barack H.","Johnson, Gary E."
California,442179,TULARE,101100,56956,"Romney, W. Mitt",41752,792,1600,"Obama, Barack H.","Johnson, Gary E."
California,55365,TUOLUMNE,24687,13880,"Romney, W. Mitt",9998,315,494,"Obama, Barack H.","Johnson, Gary E."
California,823318,VENTURA,326974,147958,"Romney, W. Mitt",170929,3735,4352,"Obama, Barack H.","Johnson, Gary E."
California,200849,YOLO,74475,23368,"Romney, W. Mitt",48715,1063,1329,"Obama, Barack H.","Johnson, Gary E."
California,72155,YUBA,19700,11275,"Romney, W. Mitt",7711,306,408,"Obama, Barack H.","Johnson, Gary E."
Colorado,441603,ADAMS,176230,70972,"Romney, W. Mitt",100649,2413,2196,"Obama, Barack H.","Johnson, Gary E."
Colorado,15445,ALAMOSA,6715,2705,"Romney, W. Mitt",3811,73,126,"Obama, Barack H.","Johnson, Gary E."
Colorado,572003,ARAPAHOE,285516,125588,"Romney, W. Mitt",153905,3552,2471,"Obama, Barack H.","Johnson, Gary E."
Colorado,12084,ARCHULETA,6734,3872,"Romney, W. Mitt",2679,106,77,"Obama, Barack H.","Johnson, Gary E."
Colorado,3788,BACA,2106,1559,"Romney, W. Mitt",467,27,53,"Obama, Barack H.","Johnson, Gary E."
Colorado,6499,BENT,1942,1075,"Romney, W. Mitt",815,15,37,"Obama, Barack H.","Johnson, Gary E."
Colorado,294567,BOULDER,179499,49981,"Romney, W. Mitt",125091,2794,1633,"Obama, Barack H.","Johnson, Gary E."
Colorado,55889,BROOMFIELD,32777,15008,"Romney, W. Mitt",16966,546,257,"Obama, Barack H.","Johnson, Gary E."
Colorado,17809,CHAFFEE,10462,5070,"Romney, W. Mitt",5086,153,153,"Obama, Barack H.","Johnson, Gary E."
Colorado,1836,CHEYENNE,1093,889,"Romney, W. Mitt",172,11,21,"Obama, Barack H.","Johnson, Gary E."
Colorado,9088,CLEAR CREEK,5743,2430,"Romney, W. Mitt",3119,114,80,"Obama, Barack H.","Johnson, Gary E."
Colorado,8256,CONEJOS,4101,1835,"Romney, W. Mitt",2213,14,39,"Obama, Barack H.","Johnson, Gary E."
Colorado,3524,COSTILLA,1837,446,"Romney, W. Mitt",1340,16,35,"Obama, Barack H.","Johnson, Gary E."
Colorado,5823,CROWLEY,1502,924,"Romney, W. Mitt",535,19,24,"Obama, Barack H.","Johnson, Gary E."
Colorado,4255,CUSTER,2715,1788,"Romney, W. Mitt",868,37,22,"Obama, Barack H.","Johnson, Gary E."
Colorado,30952,DELTA,15925,10915,"Romney, W. Mitt",4622,163,225,"Obama, Barack H.","Johnson, Gary E."
Colorado,600158,DENVER,301694,73111,"Romney, W. Mitt",222018,4068,2497,"Obama, Barack H.","Johnson, Gary E."
Colorado,2064,DOLORES,1245,859,"Romney, W. Mitt",334,22,30,"Obama, Barack H.","Johnson, Gary E."
Colorado,285465,DOUGLAS,168084,104397,"Romney, W. Mitt",61094,1782,811,"Obama, Barack H.","Johnson, Gary E."
Colorado,52197,EAGLE,22668,9411,"Romney, W. Mitt",12792,335,130,"Obama, Barack H.","Johnson, Gary E."
Colorado,622263,EL PASO,290175,170952,"Romney, W. Mitt",111819,4268,3136,"Obama, Barack H.","Johnson, Gary E."
Colorado,23086,ELBERT,14178,10266,"Romney, W. Mitt",3603,185,124,"Obama, Barack H.","Johnson, Gary E."
Colorado,46824,FREMONT,20416,13174,"Romney, W. Mitt",6704,234,304,"Obama, Barack H.","Johnson, Gary E."
Colorado,56389,GARFIELD,24408,12535,"Romney, W. Mitt",11305,296,272,"Obama, Barack H.","Johnson, Gary E."
Colorado,5441,GILPIN,3338,1346,"Romney, W. Mitt",1892,54,46,"Obama, Barack H.","Johnson, Gary E."
Colorado,14843,GRAND,8187,4253,"Romney, W. Mitt",3684,155,95,"Obama, Barack H.","Johnson, Gary E."
Colorado,15324,GUNNISON,8667,3341,"Romney, W. Mitt",5044,166,116,"Obama, Barack H.","Johnson, Gary E."
Colorado,843,HINSDALE,600,353,"Romney, W. Mitt",229,7,11,"Obama, Barack H.","Johnson, Gary E."
Colorado,6711,HUERFANO,3714,1646,"Romney, W. Mitt",1953,46,69,"Obama, Barack H.","Johnson, Gary E."
Colorado,1394,JACKSON,848,600,"Romney, W. Mitt",216,14,18,"Obama, Barack H.","Johnson, Gary E."
Colorado,534543,JEFFERSON,311052,144197,"Romney, W. Mitt",159296,4660,2899,"Obama, Barack H.","Johnson, Gary E."
Colorado,1398,KIOWA,821,677,"Romney, W. Mitt",118,8,18,"Obama, Barack H.","Johnson, Gary E."
Colorado,8270,KIT CARSON,3702,2785,"Romney, W. Mitt",838,28,51,"Obama, Barack H.","Johnson, Gary E."
Colorado,51334,LA PLATA,29184,12794,"Romney, W. Mitt",15489,579,322,"Obama, Barack H.","Johnson, Gary E."
Colorado,7310,LAKE,3040,1098,"Romney, W. Mitt",1839,51,52,"Obama, Barack H.","Johnson, Gary E."
Colorado,299630,LARIMER,180180,82376,"Romney, W. Mitt",92747,3157,1900,"Obama, Barack H.","Johnson, Gary E."
Colorado,15507,LAS ANIMAS,6862,3263,"Romney, W. Mitt",3445,73,81,"Obama, Barack H.","Johnson, Gary E."
Colorado,5467,LINCOLN,2287,1687,"Romney, W. Mitt",552,14,34,"Obama, Barack H.","Johnson, Gary E."
Colorado,22709,LOGAN,9124,6179,"Romney, W. Mitt",2712,79,154,"Obama, Barack H.","Johnson, Gary E."
Colorado,146723,MESA,72947,47472,"Romney, W. Mitt",23846,871,758,"Obama, Barack H.","Johnson, Gary E."
Colorado,712,MINERAL,650,344,"Romney, W. Mitt",291,6,9,"Obama, Barack H.","Johnson, Gary E."
Colorado,13795,MOFFAT,6168,4695,"Romney, W. Mitt",1330,65,78,"Obama, Barack H.","Johnson, Gary E."
Colorado,25535,MONTEZUMA,12318,7401,"Romney, W. Mitt",4542,195,180,"Obama, Barack H.","Johnson, Gary E."
Colorado,41276,MONTROSE,20130,13552,"Romney, W. Mitt",6138,202,238,"Obama, Barack H.","Johnson, Gary E."
Colorado,28159,MORGAN,10777,6602,"Romney, W. Mitt",3912,102,161,"Obama, Barack H.","Johnson, Gary E."
Colorado,18831,OTERO,8192,4382,"Romney, W. Mitt",3647,58,105,"Obama, Barack H.","Johnson, Gary E."
Colorado,4436,OURAY,3202,1481,"Romney, W. Mitt",1646,38,37,"Obama, Barack H.","Johnson, Gary E."
Colorado,16206,PARK,9366,5236,"Romney, W. Mitt",3862,141,127,"Obama, Barack H.","Johnson, Gary E."
Colorado,4442,PHILLIPS,2265,1637,"Romney, W. Mitt",588,15,25,"Obama, Barack H.","Johnson, Gary E."
Colorado,17148,PITKIN,10075,3024,"Romney, W. Mitt",6849,136,66,"Obama, Barack H.","Johnson, Gary E."
Colorado,12551,PROWERS,4863,3230,"Romney, W. Mitt",1519,48,66,"Obama, Barack H.","Johnson, Gary E."
Colorado,159063,PUEBLO,76194,31894,"Romney, W. Mitt",42551,726,1023,"Obama, Barack H.","Johnson, Gary E."
Colorado,6666,RIO BLANCO,3369,2724,"Romney, W. Mitt",568,40,37,"Obama, Barack H.","Johnson, Gary E."
Colorado,11982,RIO GRANDE,5533,2918,"Romney, W. Mitt",2478,67,70,"Obama, Barack H.","Johnson, Gary E."
Colorado,23509,ROUTT,13317,5469,"Romney, W. Mitt",7547,200,101,"Obama, Barack H.","Johnson, Gary E."
Colorado,6108,SAGUACHE,2932,964,"Romney, W. Mitt",1865,52,51,"Obama, Barack H.","Johnson, Gary E."
Colorado,699,SAN JUAN,506,212,"Romney, W. Mitt",266,15,13,"Obama, Barack H.","Johnson, Gary E."
Colorado,7359,SAN MIGUEL,4256,1154,"Romney, W. Mitt",2992,52,58,"Obama, Barack H.","Johnson, Gary E."
Colorado,2379,SEDGWICK,1338,881,"Romney, W. Mitt",419,10,28,"Obama, Barack H.","Johnson, Gary E."
Colorado,27994,SUMMIT,15312,5571,"Romney, W. Mitt",9347,269,125,"Obama, Barack H.","Johnson, Gary E."
Colorado,23350,TELLER,13407,8702,"Romney, W. Mitt",4333,227,145,"Obama, Barack H.","Johnson, Gary E."
Colorado,4814,WASHINGTON,2591,2076,"Romney, W. Mitt",468,11,36,"Obama, Barack H.","Johnson, Gary E."
Colorado,252825,WELD,115866,63775,"Romney, W. Mitt",49050,1632,1409,"Obama, Barack H.","Johnson, Gary E."
Colorado,10043,YUMA,4577,3490,"Romney, W. Mitt",987,33,67,"Obama, Barack H.","Johnson, Gary E."
Connecticut,916829,FAIRFIELD,396116,175168,"Romney, W. Mitt",217294,2644,1010,"Obama, Barack H.","Johnson, Gary E."
Connecticut,894014,HARTFORD,392019,143238,"Romney, W. Mitt",244639,2959,1183,"Obama, Barack H.","Johnson, Gary E."
Connecticut,189927,LITCHFIELD,92312,47201,"Romney, W. Mitt",43856,891,364,"Obama, Barack H.","Johnson, Gary E."
Connecticut,165676,MIDDLESEX,83492,34591,"Romney, W. Mitt",47855,753,293,"Obama, Barack H.","Johnson, Gary E."
Connecticut,862477,NEW HAVEN,360832,138357,"Romney, W. Mitt",218972,2490,1013,"Obama, Barack H.","Johnson, Gary E."
Connecticut,274055,NEW LONDON,115093,46119,"Romney, W. Mitt",67144,1244,586,"Obama, Barack H.","Johnson, Gary E."
Connecticut,152691,TOLLAND,70928,30450,"Romney, W. Mitt",39366,830,282,"Obama, Barack H.","Johnson, Gary E."
Connecticut,NA,Votes Not Reported by County,1674,NA,"Romney, W. Mitt",NA,240,1434,"Obama, Barack H.","Johnson, Gary E."
Connecticut,118428,WINDHAM,46494,19768,"Romney, W. Mitt",25957,529,240,"Obama, Barack H.","Johnson, Gary E."
Delaware,162310,KENT,68680,32135,"Romney, W. Mitt",35527,677,341,"Obama, Barack H.","Johnson, Gary E."
Delaware,538479,NEW CASTLE,252012,81230,"Romney, W. Mitt",167082,2486,1214,"Obama, Barack H.","Johnson, Gary E."
Delaware,197145,SUSSEX,93229,52119,"Romney, W. Mitt",39975,719,416,"Obama, Barack H.","Johnson, Gary E."
District of Columbia,76197,Ward 1,34945,1782,"Romney, W. Mitt",32131,332,700,"Obama, Barack H.","Johnson, Gary E."
District of Columbia,79915,Ward 2,29801,4876,"Romney, W. Mitt",24096,394,435,"Obama, Barack H.","Johnson, Gary E."
District of Columbia,77152,Ward 3,38978,6771,"Romney, W. Mitt",31202,428,577,"Obama, Barack H.","Johnson, Gary E."
District of Columbia,75773,Ward 4,39139,1674,"Romney, W. Mitt",36864,176,425,"Obama, Barack H.","Johnson, Gary E."
District of Columbia,74308,Ward 5,38001,1097,"Romney, W. Mitt",36436,159,309,"Obama, Barack H.","Johnson, Gary E."
District of Columbia,76598,Ward 6,44469,4620,"Romney, W. Mitt",38825,482,542,"Obama, Barack H.","Johnson, Gary E."
District of Columbia,71068,Ward 7,36069,324,"Romney, W. Mitt",35536,65,144,"Obama, Barack H.","Johnson, Gary E."
District of Columbia,70712,Ward 8,32362,237,"Romney, W. Mitt",31980,47,98,"Obama, Barack H.","Johnson, Gary E."
Florida,247336,ALACHUA,120418,48797,"Romney, W. Mitt",69699,1306,616,"Obama, Barack H.","Johnson, Gary E."
Florida,27115,BAKER,11368,8975,"Romney, W. Mitt",2311,41,41,"Obama, Barack H.","Johnson, Gary E."
Florida,168852,BAY,79861,56876,"Romney, W. Mitt",22051,573,361,"Obama, Barack H.","Johnson, Gary E."
Florida,28520,BRADFORD,11635,8219,"Romney, W. Mitt",3325,39,52,"Obama, Barack H.","Johnson, Gary E."
Florida,543376,BREVARD,285559,159300,"Romney, W. Mitt",122993,1974,1292,"Obama, Barack H.","Johnson, Gary E."
Florida,1748066,BROWARD,756422,244101,"Romney, W. Mitt",508312,2372,1637,"Obama, Barack H.","Johnson, Gary E."
Florida,14625,CALHOUN,6152,4366,"Romney, W. Mitt",1664,48,74,"Obama, Barack H.","Johnson, Gary E."
Florida,159978,CHARLOTTE,84682,47996,"Romney, W. Mitt",35906,411,369,"Obama, Barack H.","Johnson, Gary E."
Florida,141236,CITRUS,73935,44662,"Romney, W. Mitt",28460,424,389,"Obama, Barack H.","Johnson, Gary E."
Florida,190865,CLAY,96589,70022,"Romney, W. Mitt",25759,506,302,"Obama, Barack H.","Johnson, Gary E."
Florida,321520,COLLIER,149112,96520,"Romney, W. Mitt",51698,604,290,"Obama, Barack H.","Johnson, Gary E."
Florida,67531,COLUMBIA,27163,18429,"Romney, W. Mitt",8462,143,129,"Obama, Barack H.","Johnson, Gary E."
Florida,34862,DESOTO,9865,5587,"Romney, W. Mitt",4174,48,56,"Obama, Barack H.","Johnson, Gary E."
Florida,16422,DIXIE,6941,5052,"Romney, W. Mitt",1798,27,64,"Obama, Barack H.","Johnson, Gary E."
Florida,864263,DUVAL,411848,211615,"Romney, W. Mitt",196737,2325,1171,"Obama, Barack H.","Johnson, Gary E."
Florida,297619,ESCAMBIA,148502,88711,"Romney, W. Mitt",58185,1005,601,"Obama, Barack H.","Johnson, Gary E."
Florida,95696,FLAGLER,50595,26969,"Romney, W. Mitt",23207,252,167,"Obama, Barack H.","Johnson, Gary E."
Florida,11549,FRANKLIN,5474,3570,"Romney, W. Mitt",1845,19,40,"Obama, Barack H.","Johnson, Gary E."
Florida,46389,GADSDEN,22499,6630,"Romney, W. Mitt",15770,54,45,"Obama, Barack H.","Johnson, Gary E."
Florida,16939,GILCHRIST,7909,5917,"Romney, W. Mitt",1885,58,49,"Obama, Barack H.","Johnson, Gary E."
Florida,12884,GLADES,3989,2344,"Romney, W. Mitt",1603,11,31,"Obama, Barack H.","Johnson, Gary E."
Florida,15863,GULF,7108,4995,"Romney, W. Mitt",2014,40,59,"Obama, Barack H.","Johnson, Gary E."
Florida,14799,HAMILTON,5407,3138,"Romney, W. Mitt",2228,14,27,"Obama, Barack H.","Johnson, Gary E."
Florida,27731,HARDEE,7226,4696,"Romney, W. Mitt",2463,38,29,"Obama, Barack H.","Johnson, Gary E."
Florida,39140,HENDRY,10185,5355,"Romney, W. Mitt",4751,32,47,"Obama, Barack H.","Johnson, Gary E."
Florida,172778,HERNANDO,83667,44938,"Romney, W. Mitt",37830,488,411,"Obama, Barack H.","Johnson, Gary E."
Florida,98786,HIGHLANDS,42444,25915,"Romney, W. Mitt",16148,195,186,"Obama, Barack H.","Johnson, Gary E."
Florida,1229226,HILLSBOROUGH,542102,250186,"Romney, W. Mitt",286467,3448,2001,"Obama, Barack H.","Johnson, Gary E."
Florida,19927,HOLMES,8274,6919,"Romney, W. Mitt",1264,34,57,"Obama, Barack H.","Johnson, Gary E."
Florida,138028,INDIAN RIVER,71464,43450,"Romney, W. Mitt",27492,329,193,"Obama, Barack H.","Johnson, Gary E."
Florida,49746,JACKSON,20941,13418,"Romney, W. Mitt",7342,79,102,"Obama, Barack H.","Johnson, Gary E."
Florida,14761,JEFFERSON,7808,3808,"Romney, W. Mitt",3945,28,27,"Obama, Barack H.","Johnson, Gary E."
Florida,8870,LAFAYETTE,3399,2668,"Romney, W. Mitt",687,19,25,"Obama, Barack H.","Johnson, Gary E."
Florida,297052,LAKE,150811,87643,"Romney, W. Mitt",61799,799,570,"Obama, Barack H.","Johnson, Gary E."
Florida,618754,LEE,266166,154163,"Romney, W. Mitt",110157,1177,669,"Obama, Barack H.","Johnson, Gary E."
Florida,275487,LEON,148353,55805,"Romney, W. Mitt",90881,1137,530,"Obama, Barack H.","Johnson, Gary E."
Florida,40801,LEVY,18399,12054,"Romney, W. Mitt",6119,90,136,"Obama, Barack H.","Johnson, Gary E."
Florida,8365,LIBERTY,3284,2301,"Romney, W. Mitt",942,9,32,"Obama, Barack H.","Johnson, Gary E."
Florida,19224,MADISON,8715,4474,"Romney, W. Mitt",4176,33,32,"Obama, Barack H.","Johnson, Gary E."
Florida,322833,MANATEE,153491,85627,"Romney, W. Mitt",66503,786,575,"Obama, Barack H.","Johnson, Gary E."
Florida,331298,MARION,161385,93043,"Romney, W. Mitt",66831,806,705,"Obama, Barack H.","Johnson, Gary E."
Florida,146318,MARTIN,78873,48183,"Romney, W. Mitt",30107,368,215,"Obama, Barack H.","Johnson, Gary E."
Florida,2496435,MIAMI-DADE,878314,332981,"Romney, W. Mitt",541440,2276,1617,"Obama, Barack H.","Johnson, Gary E."
Florida,73090,MONROE,39057,19234,"Romney, W. Mitt",19404,260,159,"Obama, Barack H.","Johnson, Gary E."
Florida,73314,NASSAU,40528,29929,"Romney, W. Mitt",10251,230,118,"Obama, Barack H.","Johnson, Gary E."
Florida,180822,OKALOOSA,94798,70168,"Romney, W. Mitt",23421,848,361,"Obama, Barack H.","Johnson, Gary E."
Florida,39996,OKEECHOBEE,12324,7328,"Romney, W. Mitt",4856,66,74,"Obama, Barack H.","Johnson, Gary E."
Florida,1145956,ORANGE,466359,188589,"Romney, W. Mitt",273665,2839,1266,"Obama, Barack H.","Johnson, Gary E."
Florida,268685,OSCEOLA,108698,40592,"Romney, W. Mitt",67239,458,409,"Obama, Barack H.","Johnson, Gary E."
Florida,1320134,PALM BEACH,600721,247398,"Romney, W. Mitt",349651,2293,1379,"Obama, Barack H.","Johnson, Gary E."
Florida,464697,PASCO,213573,112427,"Romney, W. Mitt",98263,1695,1188,"Obama, Barack H.","Johnson, Gary E."
Florida,916542,PINELLAS,457702,213258,"Romney, W. Mitt",239104,3329,2011,"Obama, Barack H.","Johnson, Gary E."
Florida,602095,POLK,248683,131577,"Romney, W. Mitt",114622,1446,1038,"Obama, Barack H.","Johnson, Gary E."
Florida,74364,PUTNAM,31324,19326,"Romney, W. Mitt",11667,144,187,"Obama, Barack H.","Johnson, Gary E."
Florida,151372,SANTA ROSA,76846,58186,"Romney, W. Mitt",17768,605,287,"Obama, Barack H.","Johnson, Gary E."
Florida,379448,SARASOTA,207480,110504,"Romney, W. Mitt",95119,1092,765,"Obama, Barack H.","Johnson, Gary E."
Florida,422718,SEMINOLE,208620,109943,"Romney, W. Mitt",96445,1604,628,"Obama, Barack H.","Johnson, Gary E."
Florida,190039,ST. JOHNS,114795,78513,"Romney, W. Mitt",35190,747,345,"Obama, Barack H.","Johnson, Gary E."
Florida,277789,ST. LUCIE,123027,56202,"Romney, W. Mitt",65869,521,435,"Obama, Barack H.","Johnson, Gary E."
Florida,93420,SUMTER,60479,40646,"Romney, W. Mitt",19524,162,147,"Obama, Barack H.","Johnson, Gary E."
Florida,41551,SUWANNEE,17629,12672,"Romney, W. Mitt",4751,98,108,"Obama, Barack H.","Johnson, Gary E."
Florida,22570,TAYLOR,9120,6249,"Romney, W. Mitt",2764,61,46,"Obama, Barack H.","Johnson, Gary E."
Florida,15535,UNION,5393,3980,"Romney, W. Mitt",1339,27,47,"Obama, Barack H.","Johnson, Gary E."
Florida,494593,VOLUSIA,234536,117490,"Romney, W. Mitt",114748,1363,935,"Obama, Barack H.","Johnson, Gary E."
Florida,30776,WAKULLA,14660,9290,"Romney, W. Mitt",5175,112,83,"Obama, Barack H.","Johnson, Gary E."
Florida,55043,WALTON,28494,21490,"Romney, W. Mitt",6671,205,128,"Obama, Barack H.","Johnson, Gary E."
Florida,24896,WASHINGTON,10999,8038,"Romney, W. Mitt",2820,56,85,"Obama, Barack H.","Johnson, Gary E."
Georgia,18236,APPLING,7086,5233,"Romney, W. Mitt",1758,92,3,"Obama, Barack H.","Johnson, Gary E."
Georgia,8375,ATKINSON,2902,1938,"Romney, W. Mitt",930,34,NA,"Obama, Barack H.","Johnson, Gary E."
Georgia,11096,BACON,3931,3093,"Romney, W. Mitt",791,46,1,"Obama, Barack H.","Johnson, Gary E."
Georgia,3451,BAKER,1589,785,"Romney, W. Mitt",794,10,NA,"Obama, Barack H.","Johnson, Gary E."
Georgia,45720,BALDWIN,16238,7589,"Romney, W. Mitt",8483,160,6,"Obama, Barack H.","Johnson, Gary E."
Georgia,18395,BANKS,6195,5354,"Romney, W. Mitt",780,59,2,"Obama, Barack H.","Johnson, Gary E."
Georgia,69367,BARROW,25199,18725,"Romney, W. Mitt",6028,433,13,"Obama, Barack H.","Johnson, Gary E."
Georgia,100157,BARTOW,35802,26876,"Romney, W. Mitt",8396,510,20,"Obama, Barack H.","Johnson, Gary E."
Georgia,17634,BEN HILL,5956,3396,"Romney, W. Mitt",2512,44,4,"Obama, Barack H.","Johnson, Gary E."
Georgia,19286,BERRIEN,6201,4843,"Romney, W. Mitt",1273,84,1,"Obama, Barack H.","Johnson, Gary E."
Georgia,155547,BIBB,64718,25623,"Romney, W. Mitt",38585,482,28,"Obama, Barack H.","Johnson, Gary E."
Georgia,13063,BLECKLEY,4907,3587,"Romney, W. Mitt",1269,51,NA,"Obama, Barack H.","Johnson, Gary E."
Georgia,18411,BRANTLEY,6002,4964,"Romney, W. Mitt",939,99,NA,"Obama, Barack H.","Johnson, Gary E."
Georgia,16243,BROOKS,6742,3554,"Romney, W. Mitt",3138,50,NA,"Obama, Barack H.","Johnson, Gary E."
Georgia,30233,BRYAN,13453,9560,"Romney, W. Mitt",3707,172,14,"Obama, Barack H.","Johnson, Gary E."
Georgia,70217,BULLOCH,24085,14174,"Romney, W. Mitt",9593,302,16,"Obama, Barack H.","Johnson, Gary E."
Georgia,23316,BURKE,9779,4301,"Romney, W. Mitt",5405,72,1,"Obama, Barack H.","Johnson, Gary E."
Georgia,23655,BUTTS,9381,6306,"Romney, W. Mitt",2968,100,7,"Obama, Barack H.","Johnson, Gary E."
Georgia,6694,CALHOUN,2188,883,"Romney, W. Mitt",1298,7,NA,"Obama, Barack H.","Johnson, Gary E."
Georgia,50513,CAMDEN,17983,11343,"Romney, W. Mitt",6377,263,NA,"Obama, Barack H.","Johnson, Gary E."
Georgia,10998,CANDLER,3528,2344,"Romney, W. Mitt",1157,27,NA,"Obama, Barack H.","Johnson, Gary E."
